numeropol,debut_pol,fin_pol,freq_paiement,langue,type_prof,alimentation,type_territoire,utilisation,presence_alarme,annee_veh,marque_voiture,sexe,date_naissance,couleur_voiture,annee_permis,myopie,cheveux,cout1,cout2,cout3,cout4,cout5,cout6,cout7,nbsin,equipe
868,3-2-2002,2-2-2003,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,HONDA,M,12-2-1960,Rouge,1978,Y,Bruns,,,,,,,,0,3
868,3-2-2003,2-2-2004,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,HONDA,M,12-2-1960,Rouge,1978,Y,Bruns,,,,,,,,0,3
870,1-4-1996,13-2-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1989,SUZUKI,F,18-3-1956,Autre,1975,Y,Bruns,,,,,,,,0,3
870,14-2-1997,23-2-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1997,SUZUKI,F,18-3-1956,Autre,1975,Y,Bruns,,,,,,,,0,3
873,14-5-1995,13-5-1996,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,1993,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Bruns,,,,,,,,0,3
873,14-5-1997,13-5-1998,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,1993,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Bruns,,,,,,,,0,3
873,14-5-1998,13-5-1999,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,1993,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Bruns,,,,,,,,0,3
873,14-5-1999,13-5-2000,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,1993,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Bruns,,,,,,,,0,3
873,14-5-2001,13-5-2002,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,1993,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Blonds,,,,,,,,0,3
873,21-8-2002,13-5-2003,1,F,Ingénieur,Carnivore,Rural,Travail-quotidien,0,2002,MERCEDES-BENZ,M,25-6-1926,Autre,1955,N,Blonds,2001.627329,,,,,,,1,3
877,10-1-1996,9-1-1997,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1985,PEUGEOT,M,3-10-1963,Autre,1983,Y,Bruns,,,,,,,,0,3
877,10-1-1997,9-1-1998,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1985,PEUGEOT,M,3-10-1963,Autre,1983,Y,Blonds,,,,,,,,0,3
877,10-1-1998,9-1-1999,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1985,PEUGEOT,M,3-10-1963,Autre,1983,Y,Blonds,,,,,,,,0,3
877,10-1-2000,9-1-2001,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1985,PEUGEOT,M,3-10-1963,Autre,1983,Y,Bruns,,,,,,,,0,3
877,25-1-2001,9-1-2002,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,2001,PEUGEOT,M,3-10-1963,Autre,1983,Y,Blonds,,,,,,,,0,3
877,10-1-2002,9-1-2003,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,2001,PEUGEOT,M,3-10-1963,Autre,1983,Y,Bruns,,,,,,,,0,3
877,10-1-2003,9-1-2004,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,2001,PEUGEOT,M,3-10-1963,Autre,1983,Y,Blonds,,,,,,,,0,3
879,1-1-1996,31-12-1996,1,F,Technicien,Végétarien,Rural,Travail-occasionnel,0,1993,FORD,M,31-12-1936,Autre,1971,N,Bruns,,,,,,,,0,3
879,1-1-1998,31-12-1998,1,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1993,FORD,M,31-12-1936,Autre,1971,N,Bruns,,,,,,,,0,3
879,1-1-1999,31-12-1999,1,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1993,FORD,M,31-12-1936,Autre,1971,N,Bruns,,,,,,,,0,3
915,1-7-1998,30-6-1999,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1990,HONDA,M,19-4-1947,Autre,1975,Y,Bruns,,,,,,,,0,3
925,19-4-1995,16-5-1995,1,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1990,MERCEDES-BENZ,M,19-1-1956,Autre,1975,Y,Blonds,,,,,,,,0,3
925,17-5-1995,30-6-1995,1,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1990,MERCEDES-BENZ,M,19-1-1956,Autre,1975,Y,Bruns,,,,,,,,0,3
925,1-7-1995,1-8-1995,1,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1990,MERCEDES-BENZ,M,19-1-1956,Autre,1975,Y,Blonds,,,,,,,,0,3
931,12-4-1996,10-4-1997,12,F,Ingénieur,Végétarien,Semi-urbain,Travail-quotidien,1,1984,HONDA,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-1997,29-12-1997,12,F,Ingénieur,Végétarien,Semi-urbain,Travail-quotidien,1,1984,HONDA,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,30-12-1997,10-4-1998,12,F,Ingénieur,Végétarien,Semi-urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-1998,10-4-1999,12,F,Ingénieur,Végétarien,Semi-urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-1999,10-4-2000,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-2000,10-4-2001,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Blonds,,,,,,,,0,3
931,11-4-2001,3-6-2001,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Blonds,,,,,,,,0,3
931,4-6-2001,10-4-2002,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-2002,10-4-2003,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
931,11-4-2003,10-4-2004,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1993,VOLKSWAGEN,M,6-6-1938,Autre,1968,Y,Bruns,,,,,,,,0,3
941,13-6-1995,12-6-1996,12,F,Ingénieur,Carnivore,Urbain,Loisir,1,1991,NISSAN,M,21-7-1928,Autre,1967,Y,Bruns,,,,,,,,0,3
941,13-6-1996,12-6-1997,12,F,Ingénieur,Carnivore,Urbain,Loisir,1,1991,NISSAN,M,21-7-1928,Autre,1967,Y,Bruns,,,,,,,,0,3
941,13-6-1998,12-6-1999,12,F,Ingénieur,Carnivore,Urbain,Loisir,1,1991,NISSAN,M,21-7-1928,Autre,1967,Y,Bruns,,,,,,,,0,3
941,13-6-1999,8-6-2000,12,F,Ingénieur,Carnivore,Urbain,Loisir,1,1991,NISSAN,M,21-7-1928,Autre,1967,Y,Bruns,,,,,,,,0,3
941,13-6-2000,27-6-2000,12,F,Ingénieur,Carnivore,Urbain,Loisir,0,2000,PEUGEOT,M,21-7-1928,Autre,1967,Y,Bruns,,,,,,,,0,3
941,13-6-2001,12-6-2002,12,F,Ingénieur,Carnivore,Urbain,Loisir,0,2000,PEUGEOT,M,21-7-1928,Autre,1967,Y,Blonds,,,,,,,,0,3
976,11-9-1995,10-9-1996,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1985,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,611.9751553,,,,,,,1,3
976,11-9-1996,14-4-1997,12,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1985,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,15-4-1997,10-9-1997,12,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,11-9-1997,10-9-1998,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,11-9-1998,10-9-1999,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,11-9-1999,10-9-2000,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,11-9-2000,6-12-2000,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
976,7-12-2000,10-9-2001,12,F,Technicien,Végétalien,Semi-urbain,Travail-occasionnel,1,1992,FIAT,M,13-3-1968,Autre,1986,Y,Bruns,,,,,,,,0,3
990,17-8-1995,13-5-1996,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1989,GM,M,23-8-1952,Autre,1972,Y,Bruns,,,,,,,,0,3
990,15-5-1996,19-5-1996,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,23-8-1952,Autre,1972,Y,Bruns,,,,,,,,0,3
990,17-8-1996,16-8-1997,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,23-8-1952,Autre,1972,Y,Bruns,,,,,,,,0,3
990,7-4-1998,16-8-1998,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,23-8-1952,Autre,1972,Y,Bruns,,,,,,,,0,3
990,17-8-1998,16-8-1999,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,23-8-1952,Autre,1972,Y,Bruns,973.5465839,,,,,,,1,3
990,17-8-2000,16-8-2001,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1993,TOYOTA,M,23-8-1952,Autre,1972,Y,Bruns,,,,,,,,0,3
1010,17-5-1995,16-5-1996,12,F,Technicien,Carnivore,Rural,Travail-quotidien,1,1989,AUDI,M,5-9-1949,Autre,1970,Y,Blonds,1280.118012,,,,,,,1,3
1010,17-5-1996,23-2-1997,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1989,AUDI,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1010,24-2-1997,16-5-1997,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1010,17-5-1997,16-5-1998,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1010,17-5-1998,16-5-1999,12,F,Technicien,Carnivore,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,332.0559006,,,,,,,1,3
1010,17-5-1999,16-5-2000,12,F,Technicien,Carnivore,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1010,17-5-2000,20-12-2000,12,F,Technicien,Carnivore,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1010,21-12-2000,16-5-2001,12,F,Technicien,Carnivore,Rural,Travail-quotidien,1,1993,PEUGEOT,M,5-9-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1079,1-3-1996,28-2-1997,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,PEUGEOT,F,16-1-1965,Autre,1984,Y,Bruns,614.9627329,,,,,,,1,3
1079,1-3-1997,28-2-1998,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,0,1993,PEUGEOT,F,16-1-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1079,1-3-1999,29-2-2000,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,0,1993,PEUGEOT,F,16-1-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1079,1-3-2002,28-2-2003,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,PEUGEOT,F,16-1-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1079,1-3-2003,29-2-2004,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,0,1993,PEUGEOT,F,16-1-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1108,3-6-1996,19-9-1996,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-1997,2-6-1998,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-1998,2-6-1999,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-1999,2-6-2000,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-2000,2-6-2001,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-2001,6-3-2002,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,7-3-2002,2-6-2002,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1992,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1108,3-6-2002,2-6-2003,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1992,VOLKSWAGEN,F,3-1-1938,Autre,1976,Y,Bruns,,,,,,,,0,3
1122,10-8-1997,9-8-1998,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1988,NISSAN,F,4-12-1928,Autre,1977,Y,Bruns,,,,,,,,0,3
1122,10-8-1998,9-8-1999,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1988,NISSAN,F,4-12-1928,Autre,1977,Y,Bruns,,,,,,,,0,3
1122,10-8-1999,9-8-2000,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1988,NISSAN,F,4-12-1928,Autre,1977,Y,Bruns,,,,,,,,0,3
1122,10-8-2000,9-8-2001,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,1,1988,NISSAN,F,4-12-1928,Autre,1977,Y,Bruns,,,,,,,,0,3
1137,17-8-1996,16-8-1997,12,F,Avocat,Carnivore,Rural,Travail-quotidien,1,1987,FIAT,M,18-10-1962,Autre,1982,Y,Bruns,73.30434783,,,,,,,1,3
1137,17-8-1997,16-8-1998,12,F,Avocat,Carnivore,Rural,Travail-quotidien,1,1987,FIAT,M,18-10-1962,Autre,1982,Y,Bruns,461.9130435,,,,,,,1,3
1137,17-8-1999,2-12-1999,12,F,Avocat,Carnivore,Rural,Travail-quotidien,1,1987,FIAT,M,18-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1138,4-2-1997,2-10-1997,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1990,TOYOTA,M,19-5-1958,Autre,1977,N,Bruns,185.378882,,,,,,,1,3
1138,3-10-1997,2-10-1998,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1990,TOYOTA,M,19-5-1958,Autre,1977,N,Bruns,,,,,,,,0,3
1138,3-10-1998,2-10-1999,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1990,TOYOTA,M,19-5-1958,Autre,1977,N,Bruns,,,,,,,,0,3
1138,3-10-2000,2-10-2001,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1990,TOYOTA,M,19-5-1958,Autre,1977,N,Blonds,,,,,,,,0,3
1138,15-1-2002,6-3-2002,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1994,FORD,M,19-5-1958,Autre,1977,N,Blonds,,,,,,,,0,3
1138,7-3-2002,4-7-2002,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1994,FORD,M,19-5-1958,Autre,1977,N,Bruns,,,,,,,,0,3
1138,3-10-2002,27-3-2003,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,1,1990,RENAULT,M,19-5-1958,Autre,1977,N,Bruns,1745.925466,1000.813665,,,,,,2,3
1144,18-5-1995,17-5-1996,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,TOYOTA,M,11-10-1951,Autre,1969,Y,Blonds,158.8198758,,,,,,,1,3
1144,18-5-1997,17-5-1998,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,TOYOTA,M,11-10-1951,Autre,1969,Y,Bruns,,,,,,,,0,3
1144,18-5-1999,17-5-2000,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,TOYOTA,M,11-10-1951,Autre,1969,Y,Bruns,1551.720497,,,,,,,1,3
1144,18-5-2001,17-5-2002,12,F,Actuaire,Végétarien,Rural,Travail-occasionnel,1,1993,TOYOTA,M,11-10-1951,Autre,1969,Y,Bruns,,,,,,,,0,3
1144,18-5-2002,17-5-2003,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,TOYOTA,M,11-10-1951,Autre,1969,Y,Bruns,,,,,,,,0,3
1169,1-8-1995,31-3-1996,1,F,Hockeyeur,Carnivore,Urbain,Travail-occasionnel,1,1987,SUZUKI,F,10-1-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1169,1-4-1996,31-7-1996,1,F,Hockeyeur,Carnivore,Urbain,Travail-occasionnel,1,1987,SUZUKI,F,10-1-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1185,28-2-1996,27-6-1996,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1991,SUZUKI,M,2-6-1954,Autre,1976,N,Blonds,,,,,,,,0,3
1185,28-2-1997,27-2-1998,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1991,SUZUKI,F,29-1-1960,Autre,1976,N,Bruns,,,,,,,,0,3
1185,16-7-1998,27-2-1999,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1991,SUZUKI,F,29-1-1960,Autre,1976,N,Bruns,,,,,,,,0,3
1185,28-2-1999,6-2-2000,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1991,SUZUKI,F,29-1-1960,Autre,1976,N,Bruns,1154.782609,,,,,,,1,3
1185,29-2-2000,27-2-2001,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1994,TOYOTA,F,29-1-1960,Autre,1976,N,Bruns,,,,,,,,0,3
1185,28-2-2002,27-2-2003,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1994,TOYOTA,F,29-1-1960,Autre,1976,N,Bruns,,,,,,,,0,3
1185,28-2-2003,28-2-2004,12,F,Avocat,Carnivore,Urbain,Travail-occasionnel,1,1994,TOYOTA,F,29-1-1960,Autre,1976,N,Bruns,,,,,,,,0,3
1200,23-8-1995,22-8-1996,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1991,DAIHATSU,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-1996,22-8-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1991,DAIHATSU,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-1998,27-5-1999,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1991,DAIHATSU,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-1999,17-9-1999,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1999,MAZDA,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-2000,22-8-2001,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1999,MAZDA,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-2001,22-8-2002,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1999,MAZDA,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1200,23-8-2002,22-8-2003,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1999,MAZDA,M,25-7-1949,Autre,1972,Y,Bruns,,,,,,,,0,3
1205,22-8-1995,21-8-1996,1,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1992,TOYOTA,M,17-12-1954,Autre,1970,Y,Bruns,,,,,,,,0,3
1205,22-8-1997,21-8-1998,1,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,GM,M,17-12-1954,Autre,1970,Y,Bruns,192.2173913,,,,,,,1,3
1205,22-8-1998,21-8-1999,1,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,GM,M,17-12-1954,Autre,1970,Y,Bruns,,,,,,,,0,3
1205,22-8-2000,26-3-2001,1,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,GM,M,17-12-1954,Autre,1970,Y,Bruns,,,,,,,,0,3
1205,27-3-2001,6-5-2001,1,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,2001,GM,M,17-12-1954,Autre,1970,Y,Bruns,,,,,,,,0,3
1206,22-4-1995,21-12-1995,12,F,Professeur,Végétarien,Semi-urbain,Travail-quotidien,1,1992,FIAT,M,20-1-1965,Autre,1986,Y,Bruns,,,,,,,,0,3
1238,27-8-1995,19-11-1995,12,F,Hockeyeur,Végétarien,Semi-urbain,Travail-quotidien,1,1980,VOLKSWAGEN,M,11-9-1960,Autre,1980,N,Bruns,,,,,,,,0,3
1238,20-11-1995,26-8-1996,12,F,Hockeyeur,Végétarien,Semi-urbain,Travail-quotidien,1,1985,MITSUBISHI,M,11-9-1960,Autre,1980,N,Bruns,,,,,,,,0,3
1238,27-8-1996,4-12-1996,12,F,Hockeyeur,Végétarien,Semi-urbain,Travail-quotidien,1,1985,MITSUBISHI,M,11-9-1960,Autre,1980,N,Bruns,,,,,,,,0,3
1238,5-12-1996,26-8-1997,12,F,Hockeyeur,Végétarien,Semi-urbain,Travail-quotidien,1,1988,NISSAN,M,11-9-1960,Autre,1980,N,Bruns,10617.53416,,,,,,,1,3
1238,27-8-1998,17-8-1999,12,F,Hockeyeur,Végétarien,Semi-urbain,Travail-quotidien,1,1988,NISSAN,M,11-9-1960,Autre,1980,N,Bruns,,,,,,,,0,3
1250,1-5-1999,30-4-2000,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,0,1995,AUDI,M,19-4-1935,Autre,1960,Y,Bruns,,,,,,,,0,3
1250,1-5-2000,31-5-2000,12,F,Ingénieur,Carnivore,Urbain,Travail-quotidien,0,1995,AUDI,M,19-4-1935,Autre,1960,Y,Bruns,,,,,,,,0,3
1287,26-4-1996,25-4-1997,12,F,Ingénieur,Végétarien,Semi-urbain,Travail-quotidien,0,1983,MERCEDES-BENZ,M,1-1-1928,Autre,1955,Y,Bruns,,,,,,,,0,3
1287,26-4-1998,19-11-1998,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1983,MERCEDES-BENZ,M,1-1-1928,Autre,1955,Y,Bruns,,,,,,,,0,3
1287,20-11-1998,25-4-1999,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1998,TOYOTA,M,1-1-1928,Autre,1955,Y,Bruns,,,,,,,,0,3
1289,16-10-1998,20-4-1999,1,F,Informaticien,Végétarien,Semi-urbain,Travail-quotidien,0,1995,VOLKSWAGEN,M,19-9-1971,Autre,1991,Y,Bruns,,,,,,,,0,3
1294,1-9-1995,31-8-1996,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1984,FORD,M,17-1-1946,Autre,1965,Y,Bruns,,,,,,,,0,3
1294,1-9-1996,30-9-1996,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1984,FORD,M,17-1-1946,Autre,1965,Y,Bruns,,,,,,,,0,3
1334,24-10-1996,26-2-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1994,FIAT,M,31-8-1955,Autre,1985,Y,Bruns,,,,,,,,0,3
1334,27-2-1997,3-3-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1987,VOLKSWAGEN,M,31-8-1955,Autre,1985,Y,Bruns,,,,,,,,0,3
1344,4-8-1995,3-8-1996,1,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1993,FORD,M,3-10-1968,Autre,1987,Y,Bruns,,,,,,,,0,3
1344,4-8-1996,8-9-1996,1,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1993,FORD,M,3-10-1968,Autre,1987,Y,Blonds,,,,,,,,0,3
1347,1-5-1995,30-4-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1347,1-5-1996,30-4-1997,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,24-6-1947,Autre,1965,Y,Blonds,525.2857143,,,,,,,1,3
1347,1-5-1998,30-4-1999,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1347,1-5-1999,13-4-2000,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1347,14-4-2000,30-4-2000,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1347,1-5-2000,30-4-2001,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1347,1-5-2002,30-4-2003,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,24-6-1947,Autre,1965,Y,Bruns,,,,,,,,0,3
1367,30-11-2000,21-3-2001,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1995,RENAULT,F,8-3-1963,Autre,1982,Y,Bruns,9410.310559,,,,,,,1,3
1367,30-11-2001,3-7-2002,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1998,TOYOTA,F,8-3-1963,Autre,1982,Y,Bruns,,,,,,,,0,3
1367,4-7-2002,19-9-2002,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1998,RENAULT,F,8-3-1963,Autre,1982,Y,Bruns,,,,,,,,0,3
1367,20-9-2002,29-11-2002,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1998,RENAULT,F,8-3-1963,Autre,1982,Y,Bruns,,,,,,,,0,3
1367,30-11-2002,29-11-2003,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,0,1998,RENAULT,F,8-3-1963,Autre,1982,Y,Bruns,,,,,,,,0,3
