LONGITUDE,LATITUDE,ENQUÊTE,ANNÉE,PROVINCE,COMMUNAUTÉ,RÉSULTAT
-82.945,42.246,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.823,42.246,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.532,42.248,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.033,42.249,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.092,42.25,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.996,42.25,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.983,42.25,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.097,42.251,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.964,42.251,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.994,42.252,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.803,42.253,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.995,42.254,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.972,42.255,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.039,42.256,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.03,42.256,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.006,42.256,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.991,42.257,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.854,42.257,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.803,42.257,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83,42.258,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.962,42.259,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.82,42.259,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.502,42.259,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.947,42.261,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.976,42.262,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.837,42.262,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.86,42.263,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.06,42.264,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.037,42.264,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.013,42.264,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.786,42.264,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.836,42.265,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83,42.266,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.978,42.268,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.041,42.269,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.011,42.269,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.937,42.269,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.017,42.27,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.078,42.271,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.044,42.271,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.912,42.271,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83,42.272,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.975,42.272,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.073,42.273,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.054,42.273,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.99,42.273,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.005,42.274,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.853,42.274,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.398,42.274,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.977,42.275,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.786,42.275,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.993,42.276,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.802,42.276,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.344,42.276,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-83.007,42.278,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.886,42.278,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.791,42.278,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.882,42.279,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.38,42.279,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-83.001,42.28,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.846,42.28,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.053,42.281,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.99,42.281,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.088,42.282,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.02,42.282,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.916,42.282,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.79,42.282,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.803,42.283,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.781,42.283,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.991,42.284,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.966,42.284,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.953,42.284,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.999,42.285,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.883,42.285,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.02,42.286,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.964,42.286,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.055,42.287,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.019,42.287,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.991,42.287,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.884,42.287,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.845,42.287,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.044,42.288,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.987,42.288,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.977,42.288,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.947,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.943,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.916,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.802,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.785,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.465,42.289,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.016,42.29,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.925,42.291,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.87,42.291,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.729,42.291,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.054,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.05,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.979,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.943,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.888,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.87,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.819,42.292,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.949,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.87,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.83,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.785,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.712,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.702,42.293,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.035,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.031,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.977,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.869,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.802,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.717,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.622,42.294,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.08,42.295,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.034,42.295,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.072,42.296,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.881,42.297,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.513,42.297,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.845,42.298,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.841,42.298,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.761,42.298,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.745,42.298,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.593,42.298,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.027,42.299,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.777,42.299,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.977,42.3,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.891,42.3,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.841,42.3,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.82,42.3,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.012,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.971,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.961,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.889,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.87,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.845,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.773,42.301,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.966,42.302,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.03,42.303,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.95,42.303,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.884,42.303,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.876,42.303,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.842,42.303,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.043,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.01,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.933,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.921,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.873,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.872,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.824,42.304,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.548,42.305,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.913,42.306,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.873,42.306,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.97,42.307,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.95,42.307,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.911,42.307,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.826,42.307,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.054,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.028,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.965,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.947,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.912,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.891,42.308,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.024,42.309,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.042,42.31,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.909,42.31,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.552,42.31,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.032,42.311,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.024,42.311,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.017,42.311,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.459,42.311,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.025,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.022,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.954,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.895,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.886,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.882,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.871,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.845,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.823,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.577,42.312,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.064,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.025,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.022,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.004,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.907,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.903,42.313,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.038,42.314,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.005,42.314,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.061,42.315,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.034,42.315,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.847,42.315,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.559,42.315,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.887,42.316,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.87,42.316,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.879,42.317,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.837,42.317,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.985,42.318,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.04,42.319,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.886,42.319,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.882,42.319,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.031,42.32,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.847,42.32,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.89,42.321,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83,42.322,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.893,42.322,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.96,42.323,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.894,42.324,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.88,42.324,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-83.002,42.325,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.887,42.325,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.965,42.327,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.964,42.327,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.947,42.327,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.875,42.327,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.959,42.328,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.886,42.328,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.885,42.328,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.884,42.328,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.98,42.329,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.948,42.329,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.9,42.329,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.875,42.329,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.945,42.331,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.896,42.331,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.894,42.332,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.893,42.332,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.947,42.335,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.927,42.335,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.923,42.338,AGRILE DU FRÊNE,2002,ONTARIO,COMTÉ D'ESSEX,NON DÉTECTÉ
-82.2,42.339,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.21,42.391,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.191,42.404,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.185,42.412,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.026,42.429,AGRILE DU FRÊNE,2002,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
